SquashedGaussianMLPActor(
  (net): Sequential(
    (0): Linear(in_features=23, out_features=256, bias=True)
    (1): ReLU()
    (2): Linear(in_features=256, out_features=256, bias=True)
    (3): ReLU()
    (4): Linear(in_features=256, out_features=256, bias=True)
    (5): ReLU()
    (6): Linear(in_features=256, out_features=256, bias=True)
    (7): ReLU()
  )
  (mu_layer): Linear(in_features=256, out_features=6, bias=True)
  (log_std_layer): Linear(in_features=256, out_features=6, bias=True)
)Epoch: 1, Timestep: 1000, Reward: -0.13, Noise_std: 0.1004, Time: 00:00:00
Epoch: 276, Timestep: 276000, Reward: 4469.47, Noise_std: 0.2104, Time: 00:34:21
Epoch: 277, Timestep: 277000, Reward: 4194.05, Noise_std: 0.2108, Time: 00:34:28
Epoch: 278, Timestep: 278000, Reward: 4071.22, Noise_std: 0.2112, Time: 00:34:36
Epoch: 279, Timestep: 279000, Reward: 4454.44, Noise_std: 0.2116, Time: 00:34:43
Epoch: 280, Timestep: 280000, Reward: 4539.68, Noise_std: 0.2120, Time: 00:34:51
Epoch: 281, Timestep: 281000, Reward: 4041.08, Noise_std: 0.2124, Time: 00:34:58
Epoch: 282, Timestep: 282000, Reward: 4293.64, Noise_std: 0.2128, Time: 00:35:06
Epoch: 283, Timestep: 283000, Reward: 4402.03, Noise_std: 0.2132, Time: 00:35:13
Epoch: 284, Timestep: 284000, Reward: 4107.97, Noise_std: 0.2136, Time: 00:35:21
Epoch: 285, Timestep: 285000, Reward: 3807.55, Noise_std: 0.2140, Time: 00:35:28
Epoch: 286, Timestep: 286000, Reward: 4133.82, Noise_std: 0.2144, Time: 00:35:36
Epoch: 287, Timestep: 287000, Reward: 4327.15, Noise_std: 0.2148, Time: 00:35:43
Epoch: 288, Timestep: 288000, Reward: 4498.29, Noise_std: 0.2152, Time: 00:35:51
Epoch: 289, Timestep: 289000, Reward: 3746.55, Noise_std: 0.2156, Time: 00:35:58
Epoch: 290, Timestep: 290000, Reward: 4039.08, Noise_std: 0.2160, Time: 00:36:05
Epoch: 291, Timestep: 291000, Reward: 3909.92, Noise_std: 0.2164, Time: 00:36:13
Epoch: 292, Timestep: 292000, Reward: 4219.24, Noise_std: 0.2168, Time: 00:36:20
Epoch: 293, Timestep: 293000, Reward: 4240.69, Noise_std: 0.2172, Time: 00:36:28
Epoch: 294, Timestep: 294000, Reward: 4099.08, Noise_std: 0.2176, Time: 00:36:35
Epoch: 295, Timestep: 295000, Reward: 3961.24, Noise_std: 0.2180, Time: 00:36:43
Epoch: 296, Timestep: 296000, Reward: 4504.73, Noise_std: 0.2184, Time: 00:36:51
Epoch: 297, Timestep: 297000, Reward: 4330.24, Noise_std: 0.2188, Time: 00:36:58
Epoch: 298, Timestep: 298000, Reward: 4383.99, Noise_std: 0.2192, Time: 00:37:06
Epoch: 299, Timestep: 299000, Reward: 4196.57, Noise_std: 0.2196, Time: 00:37:13
Epoch: 300, Timestep: 300000, Reward: 4221.11, Noise_std: 0.2200, Time: 00:37:21
Epoch: 301, Timestep: 301000, Reward: 4717.55, Noise_std: 0.2204, Time: 00:37:28
Epoch: 302, Timestep: 302000, Reward: 4756.76, Noise_std: 0.2208, Time: 00:37:36
Epoch: 303, Timestep: 303000, Reward: 4433.88, Noise_std: 0.2212, Time: 00:37:44
Epoch: 304, Timestep: 304000, Reward: 3308.45, Noise_std: 0.2216, Time: 00:37:51
Epoch: 305, Timestep: 305000, Reward: 3709.64, Noise_std: 0.2220, Time: 00:37:59
Epoch: 306, Timestep: 306000, Reward: 3543.05, Noise_std: 0.2224, Time: 00:38:06
Epoch: 307, Timestep: 307000, Reward: 4212.97, Noise_std: 0.2228, Time: 00:38:14
Epoch: 308, Timestep: 308000, Reward: 4482.20, Noise_std: 0.2232, Time: 00:38:21
Epoch: 309, Timestep: 309000, Reward: 4660.61, Noise_std: 0.2236, Time: 00:38:29
Epoch: 310, Timestep: 310000, Reward: 4162.90, Noise_std: 0.2240, Time: 00:38:36
Epoch: 311, Timestep: 311000, Reward: 4527.56, Noise_std: 0.2244, Time: 00:38:44
Epoch: 312, Timestep: 312000, Reward: 4854.42, Noise_std: 0.2248, Time: 00:38:51
Epoch: 313, Timestep: 313000, Reward: 4902.32, Noise_std: 0.2252, Time: 00:38:59
Epoch: 314, Timestep: 314000, Reward: 4840.63, Noise_std: 0.2256, Time: 00:39:06
Epoch: 315, Timestep: 315000, Reward: 4491.78, Noise_std: 0.2260, Time: 00:39:14
Epoch: 316, Timestep: 316000, Reward: 4151.11, Noise_std: 0.2264, Time: 00:39:21
Epoch: 317, Timestep: 317000, Reward: 3717.26, Noise_std: 0.2268, Time: 00:39:29
Epoch: 318, Timestep: 318000, Reward: 4573.60, Noise_std: 0.2272, Time: 00:39:36
Epoch: 319, Timestep: 319000, Reward: 3847.63, Noise_std: 0.2276, Time: 00:39:44
Epoch: 320, Timestep: 320000, Reward: 4443.53, Noise_std: 0.2280, Time: 00:39:51
Epoch: 321, Timestep: 321000, Reward: 4203.22, Noise_std: 0.2284, Time: 00:39:59
Epoch: 322, Timestep: 322000, Reward: 4292.17, Noise_std: 0.2288, Time: 00:40:06
Epoch: 323, Timestep: 323000, Reward: 4431.36, Noise_std: 0.2292, Time: 00:40:14
Epoch: 324, Timestep: 324000, Reward: 3811.16, Noise_std: 0.2296, Time: 00:40:21
Epoch: 325, Timestep: 325000, Reward: 4040.94, Noise_std: 0.2300, Time: 00:40:29
Epoch: 326, Timestep: 326000, Reward: 4401.93, Noise_std: 0.2304, Time: 00:40:36
Epoch: 327, Timestep: 327000, Reward: 4470.59, Noise_std: 0.2308, Time: 00:40:44
Epoch: 328, Timestep: 328000, Reward: 3717.96, Noise_std: 0.2312, Time: 00:40:51
Epoch: 329, Timestep: 329000, Reward: 3545.86, Noise_std: 0.2316, Time: 00:40:59
Epoch: 330, Timestep: 330000, Reward: 3520.19, Noise_std: 0.2320, Time: 00:41:06
Epoch: 331, Timestep: 331000, Reward: 4092.46, Noise_std: 0.2324, Time: 00:41:14
Epoch: 332, Timestep: 332000, Reward: 4533.82, Noise_std: 0.2328, Time: 00:41:21
Epoch: 333, Timestep: 333000, Reward: 4671.30, Noise_std: 0.2332, Time: 00:41:29
Epoch: 334, Timestep: 334000, Reward: 4539.48, Noise_std: 0.2336, Time: 00:41:36
Epoch: 335, Timestep: 335000, Reward: 4663.85, Noise_std: 0.2340, Time: 00:41:44
Epoch: 336, Timestep: 336000, Reward: 4465.44, Noise_std: 0.2344, Time: 00:41:51
Epoch: 337, Timestep: 337000, Reward: 4671.61, Noise_std: 0.2348, Time: 00:41:59
Epoch: 338, Timestep: 338000, Reward: 4082.27, Noise_std: 0.2352, Time: 00:42:06
Epoch: 339, Timestep: 339000, Reward: 4246.93, Noise_std: 0.2356, Time: 00:42:13
Epoch: 340, Timestep: 340000, Reward: 4212.28, Noise_std: 0.2360, Time: 00:42:21
Epoch: 341, Timestep: 341000, Reward: 4991.87, Noise_std: 0.2364, Time: 00:42:28
Epoch: 342, Timestep: 342000, Reward: 4770.13, Noise_std: 0.2368, Time: 00:42:36
Epoch: 343, Timestep: 343000, Reward: 5164.60, Noise_std: 0.2372, Time: 00:42:43
Epoch: 344, Timestep: 344000, Reward: 4374.39, Noise_std: 0.2376, Time: 00:42:51
Epoch: 345, Timestep: 345000, Reward: 5040.10, Noise_std: 0.2380, Time: 00:42:58
Epoch: 346, Timestep: 346000, Reward: 4942.30, Noise_std: 0.2384, Time: 00:43:06
Epoch: 347, Timestep: 347000, Reward: 4479.54, Noise_std: 0.2388, Time: 00:43:13
Epoch: 348, Timestep: 348000, Reward: 4573.67, Noise_std: 0.2392, Time: 00:43:21
Epoch: 349, Timestep: 349000, Reward: 3891.63, Noise_std: 0.2396, Time: 00:43:28
Epoch: 350, Timestep: 350000, Reward: 4617.73, Noise_std: 0.2400, Time: 00:43:36
Epoch: 351, Timestep: 351000, Reward: 3906.67, Noise_std: 0.2404, Time: 00:43:43
Epoch: 352, Timestep: 352000, Reward: 3580.89, Noise_std: 0.2408, Time: 00:43:51
Epoch: 353, Timestep: 353000, Reward: 3749.44, Noise_std: 0.2412, Time: 00:43:58
Epoch: 354, Timestep: 354000, Reward: 3969.21, Noise_std: 0.2416, Time: 00:44:05
Epoch: 355, Timestep: 355000, Reward: 4607.91, Noise_std: 0.2420, Time: 00:44:13
Epoch: 356, Timestep: 356000, Reward: 4807.91, Noise_std: 0.2424, Time: 00:44:20
Epoch: 357, Timestep: 357000, Reward: 4604.27, Noise_std: 0.2428, Time: 00:44:28
Epoch: 358, Timestep: 358000, Reward: 4558.09, Noise_std: 0.2432, Time: 00:44:35
Epoch: 359, Timestep: 359000, Reward: 4358.97, Noise_std: 0.2436, Time: 00:44:43
Epoch: 360, Timestep: 360000, Reward: 3661.63, Noise_std: 0.2440, Time: 00:44:51
Epoch: 361, Timestep: 361000, Reward: 4497.58, Noise_std: 0.2444, Time: 00:44:58
Epoch: 362, Timestep: 362000, Reward: 4336.35, Noise_std: 0.2448, Time: 00:45:06
Epoch: 363, Timestep: 363000, Reward: 4312.58, Noise_std: 0.2452, Time: 00:45:13
Epoch: 364, Timestep: 364000, Reward: 4681.66, Noise_std: 0.2456, Time: 00:45:21
Epoch: 365, Timestep: 365000, Reward: 4704.67, Noise_std: 0.2460, Time: 00:45:28
Epoch: 366, Timestep: 366000, Reward: 4593.19, Noise_std: 0.2464, Time: 00:45:36
Epoch: 367, Timestep: 367000, Reward: 4979.70, Noise_std: 0.2468, Time: 00:45:43
Epoch: 368, Timestep: 368000, Reward: 4498.50, Noise_std: 0.2472, Time: 00:45:50
Epoch: 369, Timestep: 369000, Reward: 4135.39, Noise_std: 0.2476, Time: 00:45:58
Epoch: 370, Timestep: 370000, Reward: 4530.27, Noise_std: 0.2480, Time: 00:46:06
Epoch: 371, Timestep: 371000, Reward: 4625.07, Noise_std: 0.2484, Time: 00:46:13
Epoch: 372, Timestep: 372000, Reward: 4245.85, Noise_std: 0.2488, Time: 00:46:21
Epoch: 373, Timestep: 373000, Reward: 4600.28, Noise_std: 0.2492, Time: 00:46:28
Epoch: 374, Timestep: 374000, Reward: 3768.05, Noise_std: 0.2496, Time: 00:46:36
Epoch: 375, Timestep: 375000, Reward: 4068.24, Noise_std: 0.2500, Time: 00:46:43
Epoch: 376, Timestep: 376000, Reward: 4228.72, Noise_std: 0.2504, Time: 00:46:51
Epoch: 377, Timestep: 377000, Reward: 4156.52, Noise_std: 0.2508, Time: 00:46:58
Epoch: 378, Timestep: 378000, Reward: 4231.84, Noise_std: 0.2512, Time: 00:47:06
Epoch: 379, Timestep: 379000, Reward: 4832.43, Noise_std: 0.2516, Time: 00:47:13
Epoch: 380, Timestep: 380000, Reward: 4034.78, Noise_std: 0.2520, Time: 00:47:21
Epoch: 381, Timestep: 381000, Reward: 4405.34, Noise_std: 0.2524, Time: 00:47:28
Epoch: 382, Timestep: 382000, Reward: 4831.80, Noise_std: 0.2528, Time: 00:47:36
Epoch: 383, Timestep: 383000, Reward: 4771.19, Noise_std: 0.2532, Time: 00:47:43
Epoch: 384, Timestep: 384000, Reward: 4068.36, Noise_std: 0.2536, Time: 00:47:51
Epoch: 385, Timestep: 385000, Reward: 3947.48, Noise_std: 0.2540, Time: 00:47:58
Epoch: 386, Timestep: 386000, Reward: 4325.92, Noise_std: 0.2544, Time: 00:48:06
Epoch: 387, Timestep: 387000, Reward: 4846.86, Noise_std: 0.2548, Time: 00:48:14
Epoch: 388, Timestep: 388000, Reward: 4042.69, Noise_std: 0.2552, Time: 00:48:21
Epoch: 389, Timestep: 389000, Reward: 4547.31, Noise_std: 0.2556, Time: 00:48:29
Epoch: 390, Timestep: 390000, Reward: 4519.54, Noise_std: 0.2560, Time: 00:48:36
Epoch: 391, Timestep: 391000, Reward: 4984.53, Noise_std: 0.2564, Time: 00:48:44
Epoch: 392, Timestep: 392000, Reward: 4716.53, Noise_std: 0.2568, Time: 00:48:52
Epoch: 393, Timestep: 393000, Reward: 3875.54, Noise_std: 0.2572, Time: 00:48:59
Epoch: 394, Timestep: 394000, Reward: 4495.19, Noise_std: 0.2576, Time: 00:49:07
Epoch: 395, Timestep: 395000, Reward: 3672.99, Noise_std: 0.2580, Time: 00:49:14
Epoch: 396, Timestep: 396000, Reward: 4743.35, Noise_std: 0.2584, Time: 00:49:21
Epoch: 397, Timestep: 397000, Reward: 4638.05, Noise_std: 0.2588, Time: 00:49:29
Epoch: 398, Timestep: 398000, Reward: 4909.50, Noise_std: 0.2592, Time: 00:49:37
Epoch: 399, Timestep: 399000, Reward: 4167.56, Noise_std: 0.2596, Time: 00:49:44
Epoch: 400, Timestep: 400000, Reward: 4070.66, Noise_std: 0.2600, Time: 00:49:52
Epoch: 401, Timestep: 401000, Reward: 4605.84, Noise_std: 0.2604, Time: 00:49:59
Epoch: 402, Timestep: 402000, Reward: 4439.03, Noise_std: 0.2608, Time: 00:50:07
Epoch: 403, Timestep: 403000, Reward: 4652.96, Noise_std: 0.2612, Time: 00:50:14
Epoch: 404, Timestep: 404000, Reward: 4831.18, Noise_std: 0.2616, Time: 00:50:21
Epoch: 405, Timestep: 405000, Reward: 4399.25, Noise_std: 0.2620, Time: 00:50:29
Epoch: 406, Timestep: 406000, Reward: 4814.92, Noise_std: 0.2624, Time: 00:50:36
Epoch: 407, Timestep: 407000, Reward: 4994.96, Noise_std: 0.2628, Time: 00:50:44
Epoch: 408, Timestep: 408000, Reward: 4913.61, Noise_std: 0.2632, Time: 00:50:52
Epoch: 409, Timestep: 409000, Reward: 4984.26, Noise_std: 0.2636, Time: 00:50:59
Epoch: 410, Timestep: 410000, Reward: 4801.09, Noise_std: 0.2640, Time: 00:51:07
Epoch: 411, Timestep: 411000, Reward: 4755.05, Noise_std: 0.2644, Time: 00:51:14
Epoch: 412, Timestep: 412000, Reward: 4385.38, Noise_std: 0.2648, Time: 00:51:22
Epoch: 413, Timestep: 413000, Reward: 5231.24, Noise_std: 0.2652, Time: 00:51:29
Epoch: 414, Timestep: 414000, Reward: 4756.97, Noise_std: 0.2656, Time: 00:51:37
Epoch: 415, Timestep: 415000, Reward: 4818.74, Noise_std: 0.2660, Time: 00:51:44
Epoch: 416, Timestep: 416000, Reward: 5130.07, Noise_std: 0.2664, Time: 00:51:52
Epoch: 417, Timestep: 417000, Reward: 5338.72, Noise_std: 0.2668, Time: 00:51:59
Epoch: 418, Timestep: 418000, Reward: 4883.47, Noise_std: 0.2672, Time: 00:52:07
Epoch: 419, Timestep: 419000, Reward: 4756.95, Noise_std: 0.2676, Time: 00:52:14
Epoch: 420, Timestep: 420000, Reward: 4451.67, Noise_std: 0.2680, Time: 00:52:22
Epoch: 421, Timestep: 421000, Reward: 4975.45, Noise_std: 0.2684, Time: 00:52:30
Epoch: 422, Timestep: 422000, Reward: 4453.61, Noise_std: 0.2688, Time: 00:52:37
Epoch: 423, Timestep: 423000, Reward: 5111.55, Noise_std: 0.2692, Time: 00:52:45
Epoch: 424, Timestep: 424000, Reward: 4658.22, Noise_std: 0.2696, Time: 00:52:52
Epoch: 425, Timestep: 425000, Reward: 4816.19, Noise_std: 0.2700, Time: 00:53:00
Epoch: 426, Timestep: 426000, Reward: 4916.88, Noise_std: 0.2704, Time: 00:53:07
Epoch: 427, Timestep: 427000, Reward: 4391.35, Noise_std: 0.2708, Time: 00:53:15
Epoch: 428, Timestep: 428000, Reward: 5544.68, Noise_std: 0.2712, Time: 00:53:22
Epoch: 429, Timestep: 429000, Reward: 4583.00, Noise_std: 0.2716, Time: 00:53:30
Epoch: 430, Timestep: 430000, Reward: 5193.79, Noise_std: 0.2720, Time: 00:53:38
Epoch: 431, Timestep: 431000, Reward: 5110.21, Noise_std: 0.2724, Time: 00:53:45
Epoch: 432, Timestep: 432000, Reward: 5304.82, Noise_std: 0.2728, Time: 00:53:53
Epoch: 433, Timestep: 433000, Reward: 4873.44, Noise_std: 0.2732, Time: 00:54:01
Epoch: 434, Timestep: 434000, Reward: 5308.58, Noise_std: 0.2736, Time: 00:54:09
Epoch: 435, Timestep: 435000, Reward: 5286.46, Noise_std: 0.2740, Time: 00:54:16
Epoch: 436, Timestep: 436000, Reward: 4747.85, Noise_std: 0.2744, Time: 00:54:24
Epoch: 437, Timestep: 437000, Reward: 4992.66, Noise_std: 0.2748, Time: 00:54:31
